#,Website,DA Score,PA,SS,MR,Index Pages
1,www.harrisonlawapc.com,1,1,0,0.1,🗎
2,www.hahnattorneys.com,6,18,1,1.8,🗎
3,www.carneymehr.com,1,1,0,0.1,🗎
4,www.appellate-law.com,16,28,3,2.8,🗎
5,www.pauladrakelaw.com,8,23,0,2.3,🗎
6,www.dsdisability.com,13,20,0,2,🗎
7,www.mintocounselors.com,9,17,50,1.7,🗎
8,www.joelgarson.com,2,9,1,0.9,🗎
9,www.largoconcrete.com,23,38,2,3.8,🗎
10,www.jackearley.com,4,12,0,1.2,🗎
11,www.pinkhamlaw.com,27,44,7,4.4,🗎
12,www.dpetersenlegal.com,4,10,4,1,🗎
13,www.tustinpersonalinjury.com,21,26,0,2.6,🗎
14,www.nivenandniven.net,17,30,1,3,🗎
15,www.plsdlaw.com,17,16,20,1.6,🗎
16,www.newmanlg.com,10,26,5,2.6,🗎
17,www.scmclaw.com,27,36,0,3.6,🗎
18,www.attorneyrichardmcguire.com,21,23,0,2.3,🗎
19,www.temlaw.net,11,18,13,1.8,🗎
20,www.smagrolaw.com,14,25,0,2.5,🗎
1,www.ajlernerlaw.com,1,1,0,0.1,🗎
2,www.tmlawyersgroup.com,1,8,47,0.8,🗎
3,www.taxattorneyoc.com,22,27,1,2.7,🗎
4,www.californiaprobatelaw.com,20,30,4,3,🗎
5,www.mouzislaw.com,11,21,9,2.1,🗎
6,www.peotterlaw.com,14,20,7,2,🗎
7,www.prietolegal.com,3,4,15,0.4,🗎
8,www.kndefense.com,12,23,7,2.3,🗎
9,www.gkmlegal.com,7,16,0,1.6,🗎
10,www.nicolettelaw.com,1,1,0,0.1,🗎
11,www.lpglaw.com,15,23,6,2.3,🗎
12,www.repearson.com,5,14,69,1.4,🗎
13,www.pivolaw.com,1,1,33,0.1,🗎
14,www.hanneganlaw.com,8,20,12,2,🗎
15,www.reesweetlaw.com,1,8,0,0.8,🗎
16,www.markreichmanlaw.com,2,8,57,0.8,🗎
17,www.gurwitzlaw.com,17,30,0,3,🗎
18,www.randolphlegalgroup.com,7,15,0,1.5,🗎
19,www.ryu-law.com,1,1,0,0.1,🗎
20,www.catriallaw.com,1,9,20,0.9,🗎
1,www.parkjensenlaw.com,6,21,0,2.1,🗎
2,www.wittlf.com,12,25,2,2.5,🗎
3,www.disa.com,57,49,10,4.9,🗎
4,www.clearviewlaw.com,1,1,0,0.1,🗎
5,www.leoparedeslaw.com,6,10,18,1,🗎
6,www.noirouxlaw.com,7,20,10,2,🗎
7,www.mcdonnelllaw.org,1,1,40,0.1,🗎
8,www.matthewsfirm.net,24,31,1,3.1,🗎
9,www.s-myers.com,1,1,0,0.1,🗎
10,www.barnettbarnett.com,13,29,1,2.9,🗎
11,www.inhouseattorneys.com,4,19,0,1.9,🗎
12,www.youngsholdings.com,7,20,6,2,🗎
13,www.sachdevlawoffice.com,1,1,47,0.1,🗎
14,www.tfgflp.com,1,3,0,0.3,🗎
15,www.richardwelshlegal.com,1,1,0,0.1,🗎
16,www.wilsontrustlaw.com,4,7,8,0.7,🗎
17,www.bestchoiceproducts.com,47,43,1,4.3,🗎
18,www.us.medical.canon,53,38,7,3.8,🗎
19,www.geraldwolflawfirm.com,2,20,3,2,🗎
20,www.thelawyersgroupinc.com,18,27,23,2.7,🗎
1,www.wageandhourlaw.com,18,27,1,2.7,🗎
2,www.avidbio.com,44,40,0,4,🗎
3,www.hemmingassociates.com,6,23,0,2.3,🗎
4,www.kennethzwicklaw.com,1,1,45,0.1,🗎
5,www.katiewalshlaw.com,15,28,5,2.8,🗎
6,www.kimcorealty.com,54,50,1,5,🗎
7,www.greglaw.com,2,3,17,0.3,🗎
8,www.statewidelawpc.com,6,16,3,1.6,🗎
9,www.preferreddepot.com,8,22,1,2.2,🗎
10,www.nadiafarah.com,6,10,38,1,🗎
11,www.sallycoxlaw.com,3,6,81,0.6,🗎
12,www.wcrosbylaw.com,1,1,0,0.1,🗎
13,www.stevendsilverstein.com,17,29,4,2.9,🗎
14,www.daydayandbrown.com,18,32,29,3.2,🗎
15,www.tushlaw.com,7,17,14,1.7,🗎
16,www.vanriperlaw.com,8,22,11,2.2,🗎
17,www.rmlaw.org,7,14,80,1.4,🗎
18,www.kinleyandstyskal.com,10,21,15,2.1,🗎
19,www.directmedia1.com,9,15,0,1.5,🗎
20,www.smallslawfirm.com,1,7,0,0.7,🗎
1,www.civilissue.com,1,11,0,1.1,🗎
2,www.randslawgroup.com,21,31,0,3.1,🗎
3,www.germain-law.com,1,1,0,0.1,🗎
4,www.cserc.org,36,40,0,4,🗎
5,www.jjrlawoffice.com,4,13,31,1.3,🗎
6,www.dorado.law,1,3,49,0.3,🗎
7,www.lewisla.com,9,14,53,1.4,🗎
8,www.kindopplaw.com,2,12,0,1.2,🗎
9,www.radiocurious.org,29,33,2,3.3,🗎
10,www.shambrook.com,11,25,0,2.5,🗎
11,www.rosenlaw.com,39,40,10,4,🗎
12,www.mendocinocounty.org,54,47,1,4.7,🗎
13,www.peganlaw.com,1,1,0,0.1,🗎
14,www.lintottwills.com,7,18,28,1.8,🗎
15,www.fowlerball.com,11,26,2,2.6,🗎
16,www.lisahillegaslaw.com,3,6,0,0.6,🗎
17,www.emeraldlaw.org,4,18,8,1.8,🗎
18,www.mendocinolaw.com,10,27,7,2.7,🗎
19,www.ukiahattorney.net,8,24,0,2.4,🗎
20,www.mkjlex.com,13,27,38,2.7,🗎
1,www.lakelaw.net,3,6,38,0.6,🗎
2,www.lawbyjcr.com,1,1,78,0.1,🗎
3,www.petersenlawapc.com,1,6,1,0.6,🗎
4,www.duncanjames.com,7,21,67,2.1,🗎
5,www.carencallahan.com,1,1,65,0.1,🗎
6,www.fuenteslaw.net,1,1,0,0.1,🗎
7,www.mendocinocounty.com,1,1,49,0.1,🗎
8,www.jeannedejong.com,10,16,9,1.6,🗎
9,www.maccilaw.com,1,1,0,0.1,🗎
10,www.rmlawoffice.net,1,1,0,0.1,🗎
11,www.carterrichpc.com,3,11,0,1.1,🗎
12,www.jfuslaw.com,8,18,3,1.8,🗎
13,www.kpetersonlaw.com,4,19,0,1.9,🗎
14,www.thebainsfirm.com,1,5,0,0.5,🗎
15,www.munaycolaw.com,11,23,4,2.3,🗎
16,www.sds.media,4,13,0,1.3,🗎
17,www.nbcuniversal.com,69,61,4,6.1,🗎
18,www.focusfeatures.com,70,60,1,6,🗎
19,www.peacocktv.com,76,62,6,6.2,🗎
20,www.nbc.com,90,74,6,7.4,🗎
1,www.tanyawillislaw.com,17,20,11,2,🗎
2,www.prisoneradvocate.org,2,8,32,0.8,🗎
3,www.cmedinalaw.com,1,1,0,0.1,🗎
4,www.lawsteady.com,10,8,0,0.8,🗎
5,www.bstz.com,24,35,0,3.5,🗎
6,www.suzannegraves.com,16,24,16,2.4,🗎
7,www.rphannahlaw.com,6,16,0,1.6,🗎
8,www.bernheimlawfirm.com,10,25,0,2.5,🗎
9,www.businessattorney-realestateattorney-upland.com,7,20,4,2,🗎
10,www.stellaespinozabrownelaw.com,7,24,32,2.4,🗎
11,www.brianbrandt.com,21,33,1,3.3,🗎
12,www.socalbankruptcy.net,7,21,5,2.1,🗎
13,www.autocrashcash.com,1,1,0,0.1,🗎
14,www.immpoweredlaw.com,1,1,0,0.1,🗎
15,inlandempireworkerscomplawyer.com,18,30,1,3,🗎
16,www.reguslaw.com,3,6,2,0.6,🗎
17,www.heidiromeo.com,19,29,5,2.9,🗎
18,www.ng-law.com,8,22,28,2.2,🗎
19,www.stephaniesquires.com,18,26,1,2.6,🗎
20,www.lozaip.com,24,35,5,3.5,🗎
1,www.yeelaw.net,2,6,10,0.6,🗎
2,www.borensteinlaw.com,13,26,6,2.6,🗎
3,www.mayrlee.com,1,1,0,0.1,🗎
4,www.nguyen-gribble.com,14,16,0,1.6,🗎
5,www.spellmanlegal.com,4,13,12,1.3,🗎
6,suzannegraves.com,16,21,16,2.1,🗎
7,www.beyondadvisers.com,14,23,0,2.3,🗎
8,www.wefight4you.com,26,35,1,3.5,🗎
9,www.andersonleblanc.com,11,23,3,2.3,🗎
10,www.goosemoose.com,34,38,21,3.8,🗎
11,www.tundislaw.com,6,22,1,2.2,🗎
12,www.ielawoffice.com,24,30,6,3,🗎
13,www.claremontlawyer.com,14,22,1,2.2,🗎
14,www.torrencelhowelllaw.com,16,31,1,3.1,🗎
15,www.uia.net,39,42,5,4.2,🗎
16,www.jmaddenlaw.com,3,5,0,0.5,🗎
17,www.althouselaw.com,12,22,14,2.2,🗎
18,www.uplandlaw.com,18,21,4,2.1,🗎
19,www.barryandbarrylaw.com,1,1,0,0.1,🗎
20,www.armentalaw.com,1,10,8,1,🗎
1,www.fjblaw.com,1,1,0,0.1,🗎
2,www.brownandbrownllp.com,16,25,2,2.5,🗎
3,www.lorhc.com,2,7,0,0.7,🗎
4,www.mizarlaw.com,1,1,0,0.1,🗎
5,www.marroquinlawoffice.com,1,10,0,1,🗎
6,www.moranmoranlaw.net,2,11,0,1.1,🗎
7,www.immiusa.com,1,1,0,0.1,🗎
8,www.yeungiplaw.com,1,1,0,0.1,🗎
9,www.tsengassociates.com,2,7,12,0.7,🗎
10,www.lewismc.com,13,19,67,1.9,🗎
11,www.reederoffice.com,5,23,4,2.3,🗎
12,www.calawyergroup.com,4,16,0,1.6,🗎
13,1st-comm.com,21,32,31,3.2,🗎
14,www.crimeslawyer.com,2,14,41,1.4,🗎
15,www.rschauerlaw.com,3,14,56,1.4,🗎
16,www.slaney.us,11,14,4,1.4,🗎
17,www.nextlegaladvice.com,7,13,13,1.3,🗎
18,www.skvarnalaw.com,16,21,0,2.1,🗎
19,www.nitwik.com,1,1,0,0.1,🗎
20,www.deccanlaw.com,18,28,9,2.8,🗎
1,www.asilverlaw.com,2,10,0,1,🗎
2,www.davidritzinger.com,12,27,1,2.7,🗎
3,www.hodsonandmullin.com,20,32,1,3.2,🗎
4,www.traviscu.org,49,51,1,5.1,🗎
5,www.lkbrownlaw.com,14,22,25,2.2,🗎
6,urquhartlawoffices.com,10,14,0,1.4,🗎
7,www.ch7-13.com,3,22,0,2.2,🗎
8,www.davidknechtlaw.com,20,30,20,3,🗎
9,www.knitterlaw.com,15,31,3,3.1,🗎
10,www.cityofvacaville.com,43,43,0,4.3,🗎
11,www.citadelrs.com,21,34,1,3.4,🗎
12,www.humphreyatlaw.com,7,22,23,2.2,🗎
13,www.thrasherlawoffice.com,9,23,3,2.3,🗎
14,www.heekim.com,10,14,23,1.4,🗎
15,www.norcalpsych.com,1,7,0,0.7,🗎
16,www.rdcalllaw.com,5,12,0,1.2,🗎
17,www.elderlawsite.com,15,28,11,2.8,🗎
18,www.scottthelawyerayers.com,7,15,46,1.5,🗎
19,www.socaldisabilitygroup.com,8,15,53,1.5,🗎
20,www.alamdarilaw.com,6,12,1,1.2,🗎
1,www.aemf.org,40,39,0,3.9,🗎
2,www.percusense.com,18,26,1,2.6,🗎
3,www.jonesdavis.com,11,22,64,2.2,🗎
4,www.huntsmanlaw.com,12,21,1,2.1,🗎
5,www.davidhuffakerlaw.com,1,1,0,0.1,🗎
6,www.holmquistlaw.com,4,14,2,1.4,🗎
7,www.mylegalexpert.com,11,31,55,3.1,🗎
8,www.finchestatelaw.com,1,1,0,0.1,🗎
9,www.kouprinelaw.com,3,15,34,1.5,🗎
10,www.hakimgeorgelaw.com,1,6,0,0.6,🗎
11,www.jcmcbridelaw.com,7,22,57,2.2,🗎
12,www.sunkistgrowers.com,18,24,0,2.4,🗎
13,www.owenpatterson.com,7,23,0,2.3,🗎
14,www.oharelawoffice.com,11,24,1,2.4,🗎
15,www.attorneyrichardmarcus.com,9,19,0,1.9,🗎
16,www.martinelli-lawgroup.com,13,28,1,2.8,🗎
17,www.janemcnamara.com,16,20,0,2,🗎
18,www.hagroup.com,16,27,43,2.7,🗎
19,www.bobcrockettlaw.com,8,20,0,2,🗎
20,www.bridgefordlaw.com,12,25,1,2.5,🗎
1,www.alustgarten.com,6,21,51,2.1,🗎
2,www.richardlweinerlaw.com,5,12,16,1.2,🗎
3,www.didonatolegal.com,2,8,0,0.8,🗎
4,www.avitamedical.com,46,44,2,4.4,🗎
5,www.boschconsultingllc.com,1,1,0,0.1,🗎
6,www.tiolecolaw.com,6,15,1,1.5,🗎
7,www.dsimpsonlegal.com,10,17,3,1.7,🗎
8,www.dschweitzerlaw.com,13,25,1,2.5,🗎
9,www.herzlich-blum.com,5,20,62,2,🗎
10,www.grouponelegal.com,11,20,18,2,🗎
11,www.jblafrancelaw.com,3,11,0,1.1,🗎
12,www.bsci.com,34,41,0,4.1,🗎
13,www.cooperlaw.com,12,23,1,2.3,🗎
14,www.goldcoastlaw.com,7,14,35,1.4,🗎
15,www.cannon-law.com,1,1,0,0.1,🗎
16,www.visionmedia.com,30,31,1,3.1,🗎
17,www.dalsogliolaw.com,7,15,0,1.5,🗎
18,www.craycarlson.com,19,32,1,3.2,🗎
19,www.snowlaw.com,10,23,2,2.3,🗎
20,www.billthompsonlawoffices.com,11,20,1,2,🗎
1,www.keliaslaw.com,4,9,5,0.9,🗎
2,www.opolaw.com,45,41,7,4.1,🗎
3,www.pooleshaffery.com,30,37,1,3.7,🗎
4,www.brtlaw.com,13,18,33,1.8,🗎
5,www.stelnicklaw.com,11,21,31,2.1,🗎
6,www.simpsonemploymentlaw.com,4,8,0,0.8,🗎
7,www.oakleylawgroup.com,18,28,1,2.8,🗎
8,www.clslaw.com,4,12,0,1.2,🗎
9,www.wernerlawca.com,25,36,0,3.6,🗎
10,www.thewestfordlaw.com,9,22,28,2.2,🗎
11,www.nplaw.la,5,14,9,1.4,🗎
12,mrscvlaw.com,19,36,1,3.6,🗎
13,attorneypaladin.com,13,26,5,2.6,🗎
14,randpinsky.com,11,27,10,2.7,🗎
15,www.pritskerconsulting.com,8,10,1,1,🗎
16,www.valencialaw.com,20,26,3,2.6,🗎
17,www.gocallaw.com,23,26,3,2.6,🗎
18,www.kaidenelderlaw.com,22,31,1,3.1,🗎
19,www.pro-esq.com,19,30,0,3,🗎
20,www.donahoeyoung.com,15,28,2,2.8,🗎
1,www.hermancelaw.com,22,27,1,2.7,🗎
2,www.divorceattorneysantaclarita.com,14,21,15,2.1,🗎
3,www.barnholtz-kugler.com,12,26,2,2.6,🗎
4,www.hackerlawgroup.com,16,22,1,2.2,🗎
5,www.hinsongravevelle.com,1,1,0,0.1,🗎
6,www.frommerlaw.com,14,30,1,3,🗎
7,lowensteindisability.com,15,31,3,3.1,🗎
8,www.esbinlaw.com,17,29,14,2.9,🗎
9,www.rjzlawgroup.com,1,8,6,0.8,🗎
10,www.rogerdoumanianlaw.com,13,27,3,2.7,🗎
11,www.andrewcohenlegal.com,20,31,1,3.1,🗎
12,www.auberglaw.com,7,17,1,1.7,🗎
13,www.chromanlaw.com,17,28,1,2.8,🗎
14,www.themainstreetattorney.com,8,24,0,2.4,🗎
15,www.santaclaritabankruptcylawfirm.com,17,25,1,2.5,🗎
16,www.taxlyr.com,9,25,58,2.5,🗎
17,www.dywlaw.com,17,25,1,2.5,🗎
18,www.hinsongravelle.com,11,25,1,2.5,🗎
19,www.cohenlawplc.com,15,27,2,2.7,🗎
20,www.shoemakerlawoffices.com,10,26,2,2.6,🗎
1,www.vlaming-associates.com,6,14,0,1.4,🗎
2,www.mortonrusso.com,17,26,44,2.6,🗎
3,www.noldlaw.com,2,9,22,0.9,🗎
4,www.preovolos.com,7,14,0,1.4,🗎
5,www.kdb-law.com,7,15,11,1.5,🗎
6,www.meyer.com,32,40,1,4,🗎
7,www.ccyoso.org,23,31,1,3.1,🗎
8,www.tomhealylaw.com,1,1,0,0.1,🗎
9,www.maascriminaldefense.com,17,29,1,2.9,🗎
10,www.beekmancortes.com,10,20,0,2,🗎
11,www.cityofvallejo.net,44,41,1,4.1,🗎
12,www.whittingtonlawfirmca.com,1,10,0,1,🗎
13,www.mamaril4law.com,10,24,18,2.4,🗎
14,www.flgch.com,25,34,1,3.4,🗎
15,www.wellsesq.com,15,27,0,2.7,🗎
16,www.bauerlaw.com,1,1,63,0.1,🗎
17,www.jennytiulaw.com,16,20,0,2,🗎
18,www.cellolaw.com,8,16,1,1.6,🗎
19,www.michealathompson.com,7,19,1,1.9,🗎
20,www.escondidolawcenter.com,9,24,1,2.4,🗎
1,www.sciljc.org,18,22,1,2.2,🗎
2,www.trainaco.com,9,18,29,1.8,🗎
3,www.earlhustedlaw.com,1,11,0,1.1,🗎
4,www.heritagefiduciary.com,6,11,18,1.1,🗎
5,www.jacobungerlaw.com,1,8,7,0.8,🗎
6,www.pilgrimmediagroup.com,36,35,0,3.5,🗎
7,www.caliesq.com,1,1,0,0.1,🗎
8,www.aglerlaw.com,1,1,0,0.1,🗎
9,www.afriedman.com,22,33,1,3.3,🗎
10,www.khlcounsel.com,1,1,0,0.1,🗎
11,www.thekushneroffices.com,9,24,2,2.4,🗎
12,www.attorney64.com,1,1,0,0.1,🗎
13,www.ysabellaw.com,3,7,4,0.7,🗎
14,www.licit.us,1,1,0,0.1,🗎
15,www.okazaki-law.com,12,24,22,2.4,🗎
16,www.zapantaalderlaw.com,6,13,0,1.3,🗎
17,alderlaw.com,26,33,0,3.3,🗎
18,www.sivochek.com,5,17,1,1.7,🗎
19,www.normanlawoffice.com,5,9,37,0.9,🗎
20,www.josephdpoole.com,1,1,49,0.1,🗎
1,www.lapedislaw.com,14,19,1,1.9,🗎
2,www.alansaler.com,19,26,4,2.6,🗎
3,www.artistictalentla.com,17,27,0,2.7,🗎
4,www.using.com,1,32,3,3.2,🗎
5,www.alderlaw.com,26,32,0,3.2,🗎
6,www.zalawyers.com,9,11,42,1.1,🗎
7,www.caappeals.com,14,28,2,2.8,🗎
8,www.dillonesquire.com,3,4,0,0.4,🗎
9,www.koszdin.com,30,38,1,3.8,🗎
10,www.jccamposlaw.com,16,26,3,2.6,🗎
11,www.cozzagliolaw.com,13,19,7,1.9,🗎
12,www.connor-law.com,1,9,22,0.9,🗎
13,www.attorneydailey.com,1,1,56,0.1,🗎
14,www.thetaxdept.com,7,10,0,1,🗎
15,2wheellegal.com,4,11,38,1.1,🗎
16,www.akhidenorlaw.com,2,10,0,1,🗎
17,www.tabonelaw.com,1,1,0,0.1,🗎
18,www.bgdoianlaw.com,1,1,0,0.1,🗎
19,www.mccabedisabilitylaw.com,1,3,0,0.3,🗎
20,www.caine-weiner.com,28,40,0,4,🗎
1,www.medicorx.com,32,34,0,3.4,🗎
2,www.ssylaw.com,7,15,70,1.5,🗎
3,www.prestigelaw.com,22,31,0,3.1,🗎
4,www.vica.com,32,38,9,3.8,🗎
5,sandranuttattorneyatlaw.com,10,20,0,2,🗎
6,www.aspirebakeries.com,26,31,3,3.1,🗎
7,www.baalaw.com,10,18,3,1.8,🗎
8,www.immigrationlawofficesllp.com,17,24,0,2.4,🗎
9,www.loanmart.com,25,28,0,2.8,🗎
10,www.oandmllp.com,1,4,75,0.4,🗎
11,www.nizinskilaw.com,7,23,11,2.3,🗎
12,www.pearmanlaw.net,9,23,50,2.3,🗎
13,www.kjpryorlaw.com,1,1,0,0.1,🗎
14,www.lbwapc.com,1,1,0,0.1,🗎
15,www.lawsolutiongroup.com,5,12,11,1.2,🗎
16,www.mattinglylaw.com,4,13,84,1.3,🗎
17,www.floqast.com,43,45,31,4.5,🗎
18,www.industrial-media.com,40,33,12,3.3,🗎
19,www.marquitlaw.com,1,1,0,0.1,🗎
20,www.murolaw.com,7,19,23,1.9,🗎
1,www.calegalcenter.com,5,10,1,1,🗎
2,www.lawofficesofjhm.com,1,1,0,0.1,🗎
3,www.msaplc.com,1,22,5,2.2,🗎
4,www.karapetyan.com,2,9,0,0.9,🗎
5,www.asatryanlaw.com,14,26,3,2.6,🗎
6,www.srkproperties.com,7,19,1,1.9,🗎
7,www.barahmandlaw.com,2,12,0,1.2,🗎
8,www.bessadalaw.com,9,19,4,1.9,🗎
9,www.burgislaw.com,27,37,1,3.7,🗎
10,www.caravettalaw.com,7,17,3,1.7,🗎
11,www.ceclaw.net,21,34,2,3.4,🗎
12,www.injuryjusticeattorney.com,22,36,4,3.6,🗎
13,www.alfred.com,55,56,2,5.6,🗎
14,californiainjury.com,9,11,16,1.1,🗎
15,www.keglawyers.com,28,41,1,4.1,🗎
16,www.oceanbridgelaw.com,20,29,2,2.9,🗎
17,www.meshiplaw.com,3,5,0,0.5,🗎
18,www.ebraunlaw.com,9,19,0,1.9,🗎
19,www.greenbaumlawfirm.com,6,13,7,1.3,🗎
20,www.dignitylawgroup.com,18,25,0,2.5,🗎
1,www.dfilaw.com,4,17,20,1.7,🗎
2,www.liverpoollegal.com,18,36,1,3.6,🗎
3,www.gallardolawoffice.com,9,13,28,1.3,🗎
4,www.leighleshner.com,9,21,5,2.1,🗎
5,www.kentonslawoffice.com,28,33,0,3.3,🗎
6,www.jkashanilaw.com,11,17,0,1.7,🗎
7,www.kelawfirm.com,17,27,1,2.7,🗎
8,www.balbuenalegal.com,1,1,0,0.1,🗎
9,karpmediation.com,11,31,1,3.1,🗎
10,www.losangelesiephelp.com,5,16,0,1.6,🗎
11,www.vannuysdisability.com,14,28,2,2.8,🗎
12,www.royoulaw.com,7,20,3,2,🗎
13,www.primelaw.us,3,6,0,0.6,🗎
14,www.elrabogados.com,10,11,8,1.1,🗎
15,www.valleylaw.com,5,19,31,1.9,🗎
16,www.airespring.com,37,42,1,4.2,🗎
17,www.calljonnylaw.com,6,18,1,1.8,🗎
18,calegalcenter.com,5,5,1,0.5,🗎
19,www.michaeljscheer.com,1,7,0,0.7,🗎
20,www.steigerlaw.com,14,31,1,3.1,🗎
1,www.swesquires.com,3,5,3,0.5,🗎
2,www.troncoso-law.com,11,23,2,2.3,🗎
3,www.iodlawyers.com,19,24,4,2.4,🗎
4,srvlaw.net,1,1,57,0.1,🗎
5,rgwlawfirm.com,21,32,2,3.2,🗎
6,www.witkinandassociates.com,6,12,10,1.2,🗎
7,www.zadykyanlaw.com,9,21,1,2.1,🗎
8,www.swegmanlaw.com,1,1,0,0.1,🗎
9,www.leahlegal.com,14,39,1,3.9,🗎
10,burgislaw.com,27,32,1,3.2,🗎
11,www.mcandmclaw.com,5,19,48,1.9,🗎
12,www.asidilaw.com,8,22,3,2.2,🗎
13,www.rjacobslaw.com,1,3,0,0.3,🗎
14,www.kestenbaumlawgroup.com,25,32,2,3.2,🗎
15,www.firesteinlaw.com,4,12,2,1.2,🗎
16,www.ikonlaw.com,1,1,38,0.1,🗎
17,www.erisarights.com,15,27,61,2.7,🗎
18,www.lkleinmanlegal.com,1,1,0,0.1,🗎
19,www.mmibi.com,6,20,0,2,🗎
1,www.casselmanlaw.com,8,18,37,1.8,🗎
2,www.sycamoreenergylaw.com,1,1,0,0.1,🗎
3,www.donigerlawfirm.com,26,29,1,2.9,🗎
4,www.whitetie.legal,1,1,0,0.1,🗎
5,www.sendlgm.com,1,1,0,0.1,🗎
6,www.ideatelaw.com,3,3,12,0.3,🗎
7,www.vos-ip.com,9,13,0,1.3,🗎
8,www.endtab.org,31,22,0,2.2,🗎
9,www.traceyfreedlaw.com,8,11,39,1.1,🗎
10,www.andrealeeb.com,2,9,0,0.9,🗎
11,www.jonmcmahonlaw.com,1,1,55,0.1,🗎
12,www.baldolegal.com,8,16,48,1.6,🗎
13,www.mailroute.net,37,38,1,3.8,🗎
14,www.scalarlearning.com,24,28,3,2.8,🗎
15,www.shivanilaw.com,13,20,0,2,🗎
16,www.intrinsik.com,26,31,4,3.1,🗎
17,www.paulslevine.com,15,29,10,2.9,🗎
18,www.rosenlawgrp.com,11,13,6,1.3,🗎
19,www.eleusisltd.com,35,34,3,3.4,🗎
20,www.stansburybrownlaw.com,1,5,6,0.5,🗎
1,www.neutralattorneyinvestigations.com,4,11,0,1.1,🗎
2,www.quinterolaw.com,11,20,5,2,🗎
3,www.kantorlaw.com,10,18,69,1.8,🗎
4,www.looplegal.com,1,1,0,0.1,🗎
5,www.neimanlawoffice.com,1,1,0,0.1,🗎
6,www.wallersteinlaw.com,12,20,6,2,🗎
7,www.ola-vta.org,1,1,75,0.1,🗎
8,www.negleylaw.com,7,13,0,1.3,🗎
9,www.wilfertlaw.com,19,30,1,3,🗎
10,www.richardwalton.com,2,6,51,0.6,🗎
11,www.awolf-attorney.org,7,15,68,1.5,🗎
12,www.ballandyorkelaw.com,4,13,0,1.3,🗎
13,www.dca-ventura.org,2,5,34,0.5,🗎
14,www.nage.org,40,42,9,4.2,🗎
15,www.roselawventura.com,1,1,0,0.1,🗎
16,www.jrundlaw.com,1,5,52,0.5,🗎
17,www.schonauerlaw.com,8,21,8,2.1,🗎
18,www.jsugden.com,12,23,0,2.3,🗎
19,www.sandbachlaw.com,2,6,0,0.6,🗎
20,www.garcialegalservices.com,1,4,10,0.4,🗎
1,www.coco.net.org,48,25,0,2.5,🗎
2,www.henjumlaw.com,14,22,5,2.2,🗎
3,www.huestislaw.com,3,12,52,1.2,🗎
4,www.patagonia.com,83,67,23,6.7,🗎
5,www.cynthialgonzalezlaw.com,9,19,0,1.9,🗎
6,www.ericlucelaw.com,1,1,0,0.1,🗎
7,www.vsolvit.com,28,36,15,3.6,🗎
8,www.kurshner.com,3,11,0,1.1,🗎
9,www.louiskreuzerlaw.com,1,6,0,0.6,🗎
10,www.strk.com,2,15,81,1.5,🗎
11,www.brianbirdlaw.com,1,1,0,0.1,🗎
12,www.braunberger.com,4,17,13,1.7,🗎
13,www.alicearnold.com,3,12,8,1.2,🗎
14,www.venturaestatelaw.com,2,5,42,0.5,🗎
15,www.marcusadams.com,10,24,12,2.4,🗎
16,www.vcoastal.com,9,19,0,1.9,🗎
17,www.eclawcorp.com,8,14,1,1.4,🗎
18,www.diacoslaw.com,8,15,5,1.5,🗎
19,www.adoptionlawfirm.com,17,29,3,2.9,🗎
20,www.bryandiazlaw.onmicrosoft.com,40,26,0,2.6,🗎
1,www.lassencanyonnursery.com,28,35,24,3.5,🗎
2,www.vcfamlaw.com,1,1,0,0.1,🗎
3,www.michelleevanslaw.com,10,19,28,1.9,🗎
4,www.hacityventura.org,30,36,19,3.6,🗎
5,www.venturalegacygroup.com,1,1,0,0.1,🗎
6,www.sterlingrisk.com,36,41,1,4.1,🗎
7,www.masonlovelaw.com,3,4,3,0.4,🗎
8,www.silvaesquire.com,1,1,0,0.1,🗎
9,www.vcdsa.org,26,24,1,2.4,🗎
10,www.rslawllp.com,1,1,0,0.1,🗎
11,www.parthenialegal.com,1,1,0,0.1,🗎
12,www.weilbacherlaw.com,9,18,33,1.8,🗎
13,www.calemploymentcounsel.com,3,14,0,1.4,🗎
14,hancockthelawyer.com,13,30,4,3,🗎
15,www.haffnerlawgroup.com,16,26,1,2.6,🗎
16,805law.com,19,31,1,3.1,🗎
17,www.koppelpatent.com,20,26,0,2.6,🗎
18,www.robertlonglaw.com,11,25,18,2.5,🗎
19,davidlehrlaw.com,21,29,3,2.9,🗎
20,www.jk3law.com,1,1,0,0.1,🗎
1,khventuralaw.com,14,33,1,3.3,🗎
2,www.kirwinfrancislaw.com,5,12,1,1.2,🗎
3,www.karakaloslaw.com,1,1,0,0.1,🗎
4,www.ballandyorke.com,15,28,1,2.8,🗎
5,www.calemonlawguys.com,14,27,6,2.7,🗎
6,www.sandylipkin.com,9,19,6,1.9,🗎
7,www.burtlegal.com,16,24,0,2.4,🗎
8,www.beltranlawfirm.com,8,24,0,2.4,🗎
9,angiesmall.com,11,18,3,1.8,🗎
10,www.mbv-ip.com,17,20,6,2,🗎
11,www.lawbenz.com,9,17,0,1.7,🗎
12,www.bentleylaw.com,18,25,1,2.5,🗎
13,www.robertmbaskin.com,21,31,12,3.1,🗎
14,www.jayleiderman.com,23,39,11,3.9,🗎
15,www.andelllawgroup.com,1,10,0,1,🗎
